Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
20.29,20.7,0,437.5,0.003040374,No
20.29,20.7,0,438,0.003040374,No
20.29,20.7,0,443,0.003040374,No
20.26,20.7,0,443,0.003034714,No
20.29,20.7,0,436.3333333,0.003040374,No
20.29,20.76,0,438.3333333,0.00304923,No
20.29,20.7,0,437,0.003040374,No
20.29,20.7,0,439,0.003040374,No
20.245,20.7,0,436,0.003031887,No
20.29,20.7,0,432.5,0.003040374,No
20.23,20.63333333,0,435,0.00301926,No
20.245,20.65,0,442,0.003024528,No
20.2,20.6,0,444.5,0.003008744,No
20.29,20.7,0,447,0.003040374,No
20.2,20.6,0,446,0.003008744,No
20.23,20.56666667,0,442.3333333,0.003009457,No
20.245,20.55,0,440,0.003009811,No
20.29,20.6,0,440,0.003025615,No
20.26,20.49666667,0,439.6666667,0.00300476,No
20.29,20.5,0,442,0.003010856,No
20.29,20.55,0,441,0.003018235,No
20.29,20.6,0,441,0.003025615,No
20.29,20.5,0,441.75,0.003010856,No
20.32333333,20.5,0,442,0.003017095,No
20.39,20.445,0,443,0.003021439,No
20.39,20.39,0,443,0.003013271,No
20.39,20.29,0,440,0.002998422,No
20.39,20.2,0,441,0.002985058,No
20.39,20.2,0,439,0.002985058,No
20.39,20.2,0,436,0.002985058,No
20.39,20.1,0,433.5,0.00297021,No
20.39,20.1,0,435,0.00297021,No
20.39,20.05,0,434,0.002962786,No
20.34,20.05,0,438.5,0.002953606,No
20.39,20.05,0,440,0.002962786,No
20.39,20,0,439,0.002955362,No
20.39,20,0,440.5,0.002955362,No
20.39,20,0,433,0.002955362,No
20.39,19.945,0,436.5,0.002947197,No
20.5,19.89,0,438,0.002959152,No
20.42666667,19.92666667,0,438,0.002951181,No
20.5,19.89,0,441,0.002959152,No
20.5,19.89,0,434,0.002959152,No
20.5,19.89,0,439.5,0.002959152,No
20.5,19.89,0,438,0.002959152,No
20.5,19.89,0,435.5,0.002959152,No
20.5,19.89,0,436,0.002959152,No
20.5,19.89,0,439.5,0.002959152,No
20.5,19.89,0,439.5,0.002959152,No
20.5,19.89,0,438.5,0.002959152,No
20.5,19.89,0,435,0.002959152,No
20.5,19.745,0,435,0.002937477,No
20.5,19.79,0,436,0.002944204,No
20.55,19.84,0,433,0.00296084,No
20.5,19.79,0,433.6666667,0.002944204,No
20.5,19.745,0,431.5,0.002937477,No
20.5,19.65,0,436.5,0.002923278,No
20.5,19.7,0,437,0.002930751,No
20.6,19.6,0,435,0.00293393,No
20.5,19.745,0,437,0.002937477,No
20.6,19.6,0,433,0.00293393,No
20.5,19.65,0,431.5,0.002923278,No
20.5,19.65,0,432,0.002923278,No
20.55,19.65,0,429,0.002932352,No
20.55,19.6,0,430,0.002924855,No
20.5,19.6,0,430.5,0.002915805,No
20.55,19.6,0,433,0.002924855,No
20.6,19.6,0,436,0.00293393,No
20.6,19.53,0,435,0.002923403,No
20.6,19.445,0,434,0.00291062,No
20.5,19.55,0,434,0.002908331,No
20.5,19.6,0,435,0.002915805,No
20.6,19.6,0,438,0.00293393,No
20.6,19.5,0,440,0.002918891,No
20.56666667,19.53333333,0,436.6666667,0.002917872,No
20.56666667,19.5,0,437.6666667,0.002912869,No
20.56666667,19.5,0,437,0.002912869,No
20.6,19.5,0,433,0.002918891,No
20.6,19.445,0,435.5,0.00291062,No
20.6,19.5,0,435,0.002918891,No
20.6,19.5,0,437,0.002918891,No
20.6,19.34,0,436,0.00289483,No
20.5,19.34,0,438,0.002876947,No
20.6,19.5,0,440,0.002918891,No
20.55,19.445,0,438.5,0.002901617,No
20.55,19.39,0,436,0.002893372,No
20.6,19.34,0,433,0.00289483,No
20.5,19.39,0,432.5,0.002884419,No
20.5,19.39,0,434.5,0.002884419,No
20.55,19.29,0,433.5,0.002878381,No
20.6,19.39,0,433.5,0.002902349,No
20.6,19.295,0,434.5,0.002888063,No
20.6,19.29,0,434,0.002887311,No
20.6,19.29,0,435,0.002887311,No
20.5,19.34,0,431,0.002876947,No
20.5,19.29,0,431.5,0.002869474,No
20.46333333,19.22666667,0,432.6666667,0.002853516,No
20.5,19.39,0,436,0.002884419,No
20.5,19.39,0,436,0.002884419,No
20.5,19.245,0,441.5,0.00286275,No
20.5,19.2,0,434,0.002856025,No
20.39,19.29,0,433.5,0.002849966,No
20.42666667,19.29,0,429.3333333,0.002856456,No
20.5,19.29,0,434.5,0.002869474,No
20.5,19.2,0,433.5,0.002856025,No
20.5,19.15,0,435.5,0.002848553,No
20.445,19.05,0,435,0.002823965,No
20.39,19.16666667,0,434,0.002831662,No
20.39,19.245,0,430.5,0.002843287,No
20.39,19.2,0,426,0.002836609,No
20.5,19.2,0,429,0.002856025,No
20.5,19.2,0,435.5,0.002856025,No
20.5,19.2,0,433.5,0.002856025,No
20.5,19.2,0,427.5,0.002856025,No
20.53333333,19.16666667,0,429.6666667,0.00285694,No
20.525,19.175,0,433,0.002856712,No
20.5,19.1,0,432.5,0.002841082,No
20.5,19.1,0,431,0.002841082,No
20.53333333,19.1,0,433.3333333,0.002846958,No
20.5,19.1,0,433,0.002841082,No
20.5,19.1,0,434,0.002841082,No
20.5,19.1,0,437,0.002841082,No
20.5,19.1,0,437,0.002841082,No
20.5,19.1,0,439,0.002841082,No
20.53333333,18.96333333,0,432.3333333,0.002826494,No
20.525,19.075,0,432,0.002841746,No
